show_id,title,releaseDate,seasonCount,rating,description,duration,tagline,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,seasonCount_was_null
1000339891,Guys With Kids,2012-01-01,1.0,Unknown,"Guys with Kids stars Anthony Anderson, Jesse Bradford and Zach Cregger  as three 30-something guys who enjoy the adventures of parenting despite  the fact they haven't grown up themselves.",22.0,,37.0,25,Generally unfavorable,55,41,Mixed or average,False
1000366916,All the Light We Cannot See,2023-11-02,1.0,TV-MA,"During World War II, the journeys of blind French teenager Marie-Laure LeBlanc (Aria Mia Loberti) and German soldier Werner Pfennig (Louis Hofmann) cross in Shawn Levy's four-part limited series based on Anthony Doerr's novel of the same name.",60.0,,37.0,27,Generally unfavorable,62,49,Generally favorable,False
1000368013,The Baldwins,2025-02-23,1.0,TV-14,"The reality series centered on Alec Baldwin and his family begins just before Alec Baldwin's trial for involuntary manslaughter of ""Rust"" cinematographer Halyna Hutchins.",42.0,,37.0,10,Generally unfavorable,25,13,Generally unfavorable,False
1000346555,The Mysteries of Laura,2014-09-17,2.0,TV-PG,"An American adaptation of the Spanish series Los Misterios de Laura, follows New York detective Laura Diamond (Debra Messing) as she balances life as a mother of twin boys and catching criminals.",42.0,"Catching bad guys, raising naughty ones.",37.0,28,Generally unfavorable,59,89,Mixed or average,False
1000351110,Heartbeat (2016),2016-03-22,1.0,TV-14,"Based on the life of Dr. Kathy Magliato, Dr. Alex Panttiere (Melissa George) juggles life as one of the few women heart-transplant surgeons in the world. ",60.0,Operating on her own terms.,37.0,23,Generally unfavorable,55,45,Mixed or average,False
1000366897,Obsession (2023),2023-04-13,1.0,TV-MA,"Anna Barton (Charlie Murphy) begins an affair with William (Richard Armitagee, her fiancé's father in this adaptation of Josephine Hart's 1991 novel, Damage (which was also adapted into the 1992 film of the same name).",40.0,,37.0,9,Generally unfavorable,37,6,Generally unfavorable,False
1000302567,Carpoolers,2007-10-02,1.0,Unknown,"This new comedy follows four typical suburban men named Laird, a recently divorced dentist and self proclaimed playboy; Aubrey, who is the sole provider for his family, especially for his wife who is a couch potato; Gracen, a professional mediator, who is all about traditional values and is married to Leila, who is a house flipper; and Dougie, who is the new guy to the group and just married Cindy, as they rant about life, family, money and work as they all carpool to work.

Carpoolers has been produced by Dreamworks Television, ABC Television Studios, Touchstone Television and 3 Arts Entertainment. ",,,37.0,46,Generally unfavorable,0,1,Insufficient scores,False
1000301643,Pepper Dennis,2006-04-04,1.0,TV-PG,"Pepper Dennis is a beautiful and ambitious reporter with her sights set on anchoring Chicago's top-rated evening news broadcast. Her career is her top priority, but she does have close friends -- especially the station's makeup artist Kimmy and cameraman Chick, who has a secret crush on Pepper. 

Complicating Pepper's daily life is the fact that her spoiled, needy and recently separated sister Kathy has moved in with her. Worst of all, the hot guy Pepper woke up with this morning, Charlie Babcock, just showed up in the newsroom, grabbed her dream job and is now practically her boss. She's trying to despise him, but Charlie is smart, handsome, funny, available and interested. Office romances can be so complicated.",60.0,She's big news!,37.0,21,Generally unfavorable,0,3,Insufficient scores,False
1000303850,Testees,2008-10-09,1.0,TV-MA,Testees is a comedy about two friends in their early thirties who act as medical guinea pigs.,30.0,,37.0,12,Generally unfavorable,83,6,Universal acclaim,False
1000365948,"What Happened, Brittany Murphy?",2021-10-14,1.0,TV-MA,"The two-part documentary directed by Cynthia Hill examines Brittany Murphy's career, her marriage to Simon Monjack and her death at 32-years-old under mysterious circumstances.",57.0,,37.0,11,Generally unfavorable,43,6,Mixed or average,False
1000346596,One Big Happy,2015-03-17,1.0,TV-14,"Best friends Lizzie (Elisha Cuthbert) and Luke (Nick Zano) decide to have a baby together, but when Luke fall in love and marries Prudence (Kelly Brook), it complicates their original plan.",21.0,,37.0,21,Generally unfavorable,47,28,Mixed or average,False
1000347575,Damien,2016-03-07,1.0,TV-14,"Originally set at Lifetime, the horror series based on the 1976 movie The Omen, follows the now 30-year-old Damien Thorn (Bradley James), who had little idea about his past before discovering he is the Antichrist.",60.0,The beast rises,37.0,18,Generally unfavorable,71,121,Generally favorable,False
1000357998,The Orville,2017-09-10,4.0,TV-14,"Set 300 years, Captain Ed Mercer (Seth MacFarlane) and the crew of the U.S.S. Orville explore space in Seth MacFarlane's sci-fi dramedy homage to Star Trek.",45.0,,36.0,23,Generally unfavorable,83,1368,Universal acclaim,False
1000301546,Twins,2005-01-01,1.0,Unknown,"""Twins"" is The WB's latest comedy installment. The series revolves around two twin sisters, Mitchee (Sara Gilbert) and Farrah (Molly Stanton), who are complete opposites.

Their parents, Alan (Mark Linn-Baker) and Lee (Melanie Griffith), have decided it is time to pass down their business to their daughters. Mitchee resembles her dad, as she is smart and determined. Farrah is most like her mom; beautiful but not so bright. However, besides their differences, they will have to join forces to keep the business running.

""Twins"" comes from the creators of the hit comedy ""Will & Grace"". The series premieres Friday, September 16 at 8:30/7:30c only on The WB network.",30.0,,37.0,18,Generally unfavorable,0,1,Insufficient scores,False
1000358013,9JKL,2017-01-01,1.0,TV-PG,Josh Roberts (Mark Feuerstein) lives next-door to his parents (Elliott Gould and Linda Lavin) and his brother (David Walton) and his family in this comedy created by Feuerstein and his wife Dana Klein.,22.0,,36.0,11,Generally unfavorable,32,39,Generally unfavorable,False
1000339625,Men at Work,2012-05-24,3.0,TV-14,"After he is dumped by his cheating girlfriend, Milo's (Danny Masterson) three friends: ladies man Gibbs (James Lesure), pretty boy Tyler (Michael Cassidy), and accountant Neal (Adam Busch), try to help Milo find a new woman.",30.0,They're a piece of work.,36.0,12,Generally unfavorable,65,49,Generally favorable,False
1000351301,Uncle Buck (2016),2016-06-14,1.0,TV-PG,Uncle Buck (Mike Epps) takes care of his brother's children after their nanny quits in this latest remake of the John Candy film (CBS attempted a series in 1990).,30.0,,37.0,15,Generally unfavorable,21,33,Generally unfavorable,False
1000339178,I Hate My Teenage Daughter,2011-01-01,1.0,TV-14,"Annie (Jaime Pressly) and Nikki (Katie Finneran) are best friends and single mothers to their teenage daughters who are ""mean girls."" ",30.0,,36.0,26,Generally unfavorable,29,30,Generally unfavorable,False
1000339554,The Pauly D Project,2012-03-29,1.0,Unknown,The Jersey Shore's Pauly D seeks a record contract on his own reality show for MTV.,30.0,,36.0,8,Generally unfavorable,29,15,Generally unfavorable,False
1000357260,Man With a Plan,2016-10-24,4.0,TV-PG,Contracter Adam (Matt LeBlanc) finds taking care of the kids is harder than he thinks when his wife Andi goes back to work as a medical lab technician.,30.0,Matt's Le-Back!,36.0,25,Generally unfavorable,48,55,Mixed or average,False
1000359276,The Masked Singer,2019-01-01,14.0,TV-PG,"Nick Cannon hosts the celebrity singing competition based on the South Korean show where a judging panel that includes Ken Jeong, Jenny McCarthy, Nicole Scherzinger and Robin Thicke must guess the identities of the 12 masked singers.",60.0,Can you guess the celebrity behind the mask?,36.0,10,Generally unfavorable,43,48,Mixed or average,False
1000302947,In the Motherhood,2009-03-26,1.0,TV-PG,"Megan Mullally (""Will & Grace"") and Cheryl Hines (""Curb Your Enthusiasm"") star as single mothers coping with juggling their kids, their careers, and the men in their lives in this ABC half-hour sitcom. The show is based on the 2007 web series of the same name, where real mothers submitted their stories of raising children, which served as inspirations for storylines in the show.

This series was cut from 13 episodes to just 6 for it's first season.",30.0,,36.0,21,Generally unfavorable,0,0,Insufficient scores,False
1000339173,Man Up!,2011-10-18,1.0,Unknown,"Will, Kenny, and Craig are three 30-something men who try to be ""real men"" in the modern world.",22.0,Don't make me put my cosmo down.,36.0,20,Generally unfavorable,60,30,Mixed or average,False
1000337979,Outlaw,2010-09-15,2.0,Unknown,"Frustrated with flaws in the legal system, Supreme Court Justice Cyrus Garza gives up his lifetime appointment. Hoping to change the system from his private practice, Garza and his team use inside knowledge of the legal system to help ""the little guy"". Each case takes them around the country to some of the most difficult and controversial issues. A playboy and a gambler, Garza has more than his legal battles to deal with. John Eisendrath and Conan O'Brian are executive producers for Outlaw.",60.0,"He quit the Supreme Court. Now,all bets are off.",36.0,23,Generally unfavorable,44,19,Mixed or average,False
1000302755,Kings of South Beach,2007-03-10,1.0,TV-14,"Based on the true story of a Miami Beach nightclub owner who takes a young employee under his wing, while trying to avoid bankruptcy and the mafia.",90.0,,36.0,7,Generally unfavorable,0,1,Insufficient scores,True
1000337740,Hank,2009-09-30,1.0,Unknown,Kelsey Grammer stars in Hank as a formerly successful CEO who finds himself out of a job and trying to reconnect with this family.,30.0,,36.0,22,Generally unfavorable,0,3,Insufficient scores,False
1000350952,Fuller House,2016-02-26,6.0,TV-PG,"The Tanner family returns with D.J. Tanner-Fuller (Candace Cameron Bure) recently widowed and working as a veterinarian in San Francisco. Her sister Stephanie Tanner (Jodie Sweetin), best friend Kimmy Gibbler (Andrea Barber), and Kimmy's teenage daughter Ramona (Soni Nicole Bringas) move in to help take care of D.J.'s three sons--12-year-old Jackson (Michael Champion), 7-year-old Max (Elias Harger) and baby, Tommy Jr (the Messitt Twins). Dad (Bob Saget), Uncle Jessie (John Stamos), Uncle Joey (Dave Coulier), Becky (Lori Loughlin) and Steve (Scott Weinger) also visit.",30.0,There's a heart...,35.0,28,Generally unfavorable,63,301,Generally favorable,False
1000360016,Indebted,2020-02-06,1.0,Unknown,"Dave (Adam Pally) and Rebecca (Abby Elliott) think their lives will be more normal now that the kids are a little older, but the arrival of  Dave's parents (Fran Drescher and Steven Weber), who come to stay with them after going into debt, changes everything in this comedy from Dan Levy.",21.0,"His parents gave him everything. Now, it's payback time.",36.0,8,Generally unfavorable,11,9,Overwhelming dislike,False
1000359126,The Hunt for the Trump Tapes with Tom Arnold,2018-09-18,1.0,Unknown,Former Celebrity Apprentice contestant Tom Arnold seeks out video tapes rumored to be potentially damaging to Donald Trump.,,,35.0,9,Generally unfavorable,8,8,Overwhelming dislike,False
1000303484,Kath & Kim,2008-10-09,1.0,Unknown,"Adapted from an Australian hit comedy of the same name, this NBC series finds laughs from a 40-something divorcee and her daughter living in the middle-class suburbs. Molly Shannon and Selma Blair lead the cast.

Kath & Kim is produced by Reveille in association with Universal Media Studios and distributed by the NBC Television Network. 22 episodes have been ordered for the first season.",,,35.0,28,Generally unfavorable,48,6,Mixed or average,False
1000301971,Have No Fear: The Life of Pope John Paul II,2005-12-01,1.0,Unknown,"This film portrays the life of Pope John Paul II over sixty years.

Born in 1920 in Wadowice, Poland, Karol ""Lolek"" Wojtyla would become the man ordained as a priest in 1946, then become the youngest Bishop in Poland at age 38, and soon Archbishop, then Cardinal and finally Pope, the first ever from Poland and the youngest appointed in over 100 years.

Viewers will witness this man's life throughout the years, from the loss of his family before he was an adult to the loss of his Jewish friends during WWII. From his career as a priest, where he would impress his superiors with his intellect, to his career as Pope where he would champion causes thought to be liberal and conservative.

Have No Fear: The Life of Pope John Paul II was written by Michael Hirst (Elizabeth) and Judd Parkin. Jeff Bleckner (The Beach Boys: An American Family, Serving in Silence: The Margarethe Cammermeyer Story) directs. The production company is Five Mile River Films. The telefilm was shot on location in Lithuania and Rome.",90.0,,35.0,20,Generally unfavorable,0,0,Insufficient scores,True
1000339151,"Are You There, Chelsea?",2012-01-11,1.0,Unknown,The comedy about a 20-something woman named Chelsea (Laura Prepon) is based on the life of Chelsea Handler.,30.0,"Life, straight up or on the rocks?",35.0,24,Generally unfavorable,51,52,Mixed or average,False
1000342524,Dinotopia,2002-11-05,1.0,Unknown,"Frank Scott, a wealthy American, crashes his plane into the Caribbean. His two teenaged sons, Karl and David, survive, only to find themselves castaways on Dinotopia. Karl and David are constantly at odds, even as they struggle to adjust to life in their strange new world where talking dinosaurs live side by side in an uneasy alliance with humans.

Based upon the book series and the TV miniseries. 
",60.0,Adventure isn't extinct.,35.0,23,Generally unfavorable,0,3,Insufficient scores,False
1000302783,The Bill Engvall Show,2007-07-17,4.0,TV-PG,"This is the story of  Bill Pearson, a family counselor struggling to understand his own family. His wife, Susan Pearson is a stay-at-home mom determined to keep her family in line. They have 3 children,  Trent,  Lauren  and Bryan. Trent and Lauren are teenagers struggling to find their own way and trying to get away with what ever they can. Bryan is the youngest and is very intelligent which gets him into more trouble.  ",30.0,,35.0,14,Generally unfavorable,0,2,Insufficient scores,False
1000360544,The Duchess,2020-09-11,1.0,TV-MA,"Katherine (Katherine Ryan), a single mother with a nine-year-old daughter is thinking of having a second child with her ex (Rory Keenan) in this London-set comedy created and written by Ryan.",30.0,,35.0,7,Generally unfavorable,53,15,Mixed or average,False
1000356946,Sharknado 4: The 4th Awakens,2016-07-31,1.0,TV-14,"Set five years after Sharknado 3, Tornados with Sharks return to endanger Fin (Ian Ziering) and the rest of the world. Announced cameos include David Faustino, Shark Tank's Lori Greiner and Robert Herjavec; Dancing With the Stars' Kym Johnson; Motley Crue's Vince Neil, Wayne Newton, Baywatch's Gena Lee Nolin and Alexandra Paul, and Dr. Drew Pinsky.",95.0,"What happens in Vegas, stays in Vegas. Unless what happens is this.",35.0,7,Generally unfavorable,52,9,Mixed or average,True
1000358016,Wisdom of the Crowd,2017-01-01,1.0,TV-14,"Based on an Israeli series, a Silicon Valley tech guru Jeffrey Tanner (Jeremy Piven) creates an app to solve his daughter's murder with the help of Det. Tommy Cavanaugh (Richard T. Jones).",43.0,,35.0,17,Generally unfavorable,57,44,Mixed or average,False
1000360496,Hoops,2020-08-21,1.0,TV-MA,Coach Ben Hopkins (Jake Johnson) helps a terrible high school basketball team in hopes it will lead to opportunities to the big leagues in this comedy created by Ben Hoffman.,25.0,It's ball or nothing,35.0,9,Generally unfavorable,38,38,Generally unfavorable,False
1000302920,Flash Gordon,2007-08-01,1.0,TV-PG,"This series brings the famed comic strip character to the small screen for a contemporary look at his intergalactic adventures.

Flash Gordon was produced by Reunion Pictures and distributed internationally by RHI Entertainment.",60.0,A world with no boundaries.,35.0,13,Generally unfavorable,0,2,Insufficient scores,False
1000300566,Working Girl,1990-04-16,1.0,Unknown,"Working Girl is another hit movie that failed as a tv series. The 1988 film starred Melanie Griffith in the title role, with Sigourney Weaver as her insufferable boss, but the tv series had to settle for more lesser known talent. Tess, the spunky, independent secretary portrayed here by newcomer ""Sandra Bullock"" who suddenly becomes a junior executive after charming company owner A.J. Trask. Tess' first challenge was to survive working with her antagonistic, uptight immediate boss, Mrs. Newhouse, also known as the ""company witch"". Lana, a secretary, was Tess' best pal, more interested in doing her nails and rooting for Tess than in getting ahead herself; Everett was a fellow junior executive  who was charming but eager to please; and Libby was Tess' world-wise, ""permanent temporary"" secretary, a moonlighting musician. Back home each night on Staten Island, Tess had to contend with her doting parents Joe and Fran, and with Sal, the blue-collar neighborhood Romeo who constantly pursued her.

First Telecast: April 16,1990
Last Telecast: August 27,1990

Broadcast history:

April 1990-May 1990, NBC Monday 8:30-9:00
July 1990, NBC 8:30-9:00
",30.0,,34.0,9,Generally unfavorable,0,0,Insufficient scores,False
1000302538,The Wedding Bells,2007-03-03,1.0,Unknown,"The Wedding Bells tells the story of three young sisters who inherit the family business -- otherwise known as The Wedding Palace. The show centres on this family owned wedding planning business that supposedly sees that its clients live happily ever after, or at least until the honeymoon!The Wedding Bells was produced by 20th Century FOX Television in association with David E. Kelley Productions (creator of Ally McBeal, Boston Legal and The Practice),and distributed by the FOX Television Network. The series was given a 13 episode initial order by Fox but that was cut short to only 7 episodes due to poor ratings and thus the show was suddenly cancelled really before it ever got going.  ",60.0,,35.0,25,Generally unfavorable,0,1,Insufficient scores,False
1000367910,The Hunting Party (2025),2025-01-19,2.0,TV-14,A team of investigators are recruited by a government task force to apprehend a group of killers who escaped from a top-secret prison in the crime drama series written by J.J. Bailey.,,A secret prison. A killer escape. The hunt is on.,34.0,7,Generally unfavorable,64,14,Generally favorable,False
1000339741,Brand X With Russell Brand,2012-06-28,2.0,TV-MA,Russell Brand talks about current events in politics and pop culture with a live audience.,60.0,,34.0,7,Generally unfavorable,47,34,Mixed or average,False
1000365811,Cooking With Paris (2021),2021-08-04,1.0,TV-MA,"Paris Hilton joins the celebrity home cooking reality crowd with her own series with guest appearances from Nikki Glaser, Kim Kardashian West, Demi Lovato, Lele Pons, Saweetie, plus her mother Kathy Hilton and sister Nicky Hilton.",,,34.0,10,Generally unfavorable,78,12,Generally favorable,False
1000303765,Surviving Suburbia,2009-04-06,1.0,Unknown,"Surviving Suburbia focuses on a father named Steve Patterson, his wife Anne, and their two children, Henry and Courtney.  Everything seems normal for the Pattersons until new next-door neighbors cause several problems, turning their suburban lifestyle upside-down.

Media Rights Capital (MRC) produces the show.",30.0,,34.0,16,Generally unfavorable,0,1,Insufficient scores,False
1000351915,The Unauthorized Full House Story,2015-08-22,1.0,TV-PG,"After 2014's The Unauthorized Saved by the Bell Story, Lifetime returns with one for the 1980s family comedy featuring some stories from Bob Saget's memoir Dirty Daddy: The Chronicles of a Family Man Turned Filthy Comedian.",88.0,"Behind the perfect family, was the perfect drama.",34.0,7,Generally unfavorable,0,0,Insufficient scores,True
1000337821,High Society,2010-03-10,1.0,Unknown,This CW reality series follows famed New York socialite Tinsley Mortimer and her high-profile friends.,,,34.0,12,Generally unfavorable,0,0,Insufficient scores,False
1000339865,Beauty and the Beast (2012),2012-10-11,4.0,TV-14,"A remake of the 1987 series, in this version homicide detective Catherine Chandler (Kristin Kreuk) crosses the path of Dr. Vincent Keller (Jay Ryan), who supposedly died in in Afghanistan in 2002 and has been hiding the past 10 years.",60.0,How brave is your love?,34.0,20,Generally unfavorable,72,264,Generally favorable,False
1000301636,Teachers,2001-03-21,4.0,TV-MA,"Filmore is a New Jersey school that has its share of problems, including apathetic teachers, antiquated rules and a majority of students who are more interested in text-messaging than in textbooks. ",50.0,,34.0,16,Generally unfavorable,0,1,Insufficient scores,False
1000301500,The Biggest Loser,2004-10-19,19.0,TV-PG,"The biggest winner is ""The Biggest Loser"" in this compelling new weight-loss reality drama in which two celebrity fitness trainers join with top health experts to help overweight contestants transform their bodies, health and ultimately, their lives. Alison Sweeney (""Days of Our Lives"") hosts the unscripted, two-hour series in which two competing teams follow comprehensive diet and exercise plans to undergo radical physical makeovers. Unique physical challenges, surprising alliances and irresistible temptations make the competition even tougher for the contestants, who ultimately have to decide which player gets eliminated each week. In the end, ""The Biggest Loser"" becomes the biggest winner, walking away with a healthier body - and $250,000. ""The Biggest Loser"" is a production of NBC Universal Television Studio, Reveille, 25/7 Productions and 3 Ball Productions. Ben Silverman (NBC's ""The Restaurant,"" ""The Office (US)""), David Broome (""Jingle Ball Rock""), J.D. Roth (""NBC's ""For Love or Money,"" ""Endurance""), John Foy (""For Love or Money,"" ""Endurance"") and Todd A. Nelson (""For Love or Money,"" ""Endurance"") are the executive producers.

After the first Biggest Loser was crowned in January of 2005, a second Biggest Loser began in September, pitting the men versus the women in the ultimate chance of losing weight and feeling good about yourself. With the success of the second season, a special edition version of six episodes started in January 2006, with a third season starting in March 2006. Final Weight Loss of Season One Contestants:
This is all of the contestants in the order of most weight lost. It is shown in pounds.
1 (1) Ryan 330 > 208 (122 lost) 37% 18% 55%
2 (2) Gary 227 > 156 (71 lost) 31% 23% 54%
3 (8) Dave 250 > 179 (71 lost) 28% 25% 53%
4 (3) Kelly 242 > 163 (79 lost) 33% 17% 50%
5 (6) Andrea 215 > 156 (59 lost) 27% 21% 48%
6 (7) Kelly 223 > 151 (72 lost) 32% 15% 47%
7 (10) Aaron 261 > 200 (61 lost) 23% 21% 44%
8 (5) Lisa 236 > 179 (57 lost) 24% 7% 31%
9 (9) Matt 310 > 246 (64 lost) 21% 6% 27%
10 (4) Maurice 436 > 365 (71 lost) 16% 8% 24%
11 (11) Lizzeth 167 > 145 (22 lost) 13% 11% 24%
12 (12) Dana 175 > 153 (22 lost) 13% 8% 21%

NBC Broadcast History
October 2004 - Present: Tuesdays @ 8:00pm EST/PST.
January 2005 - February 2005: Wednesdays @ 9:00pm EST/PST (Special Edition version)

The Theme Song for the first season of The Biggest Loser is called ""Looking Good, Feeling Gorgeous,"" by RuPaul. Seasons two through five featured ""Proud"" by Heather Small.",42.0,,35.0,7,Generally unfavorable,50,25,Mixed or average,False
1000342433,Bagdad Cafe,1990-03-30,2.0,Unknown,"Whoopi Goldberg's first network sitcom, she played the owner of a desert hotel cafe with Jean Stapleton playing her best friend.Based on the 1987 film of the same name.",30.0,Come to the Hottest Spot in the Desert,33.0,9,Generally unfavorable,98,4,Universal acclaim,False
1000300667,Big Brother,2000-07-05,27.0,TV-PG,"The reality show based on the Dutch reality show of the same name and hosted by Julie Chen features contestants aka Houseguests confined in a house with numerous cameras and microphones. Houseguests compete in weekly challenges before nominating who should leave the house aka eviction. 

The first season had viewers voting by phone on who should be evicted from those nominated by the Houseguests. Subsequent seasons had Houseguests voting on the final decision on eviction. The second season introduced the Head of Household position that included immunity and nominating two people for eviction. The third season added the Power of Veto, which allowed the holder to remove someone from nomination for eviction.",44.0,Expect the unexpected,35.0,26,Generally unfavorable,46,225,Mixed or average,False
1000339727,Bristol Palin: Life's a Tripp,2012-06-19,1.0,Unknown,"The life of raising a son as a single mother is the focus of this reality show with Bristol Palin, the daughter of former Republican vice presidential candidate Sarah Palin.",,,33.0,15,Generally unfavorable,17,7,Overwhelming dislike,False
1000348478,Grumpy Cat's Worst Christmas Ever,2014-11-29,1.0,TV-PG,The TV movie follows Grumpy Cat (voiced by Aubrey Plaza) and a 12-year-old named Chrystal (Megan Charpentier) as they try to save the pet store Grumpy Cat lives in.,87.0,Ho ho no.,35.0,8,Generally unfavorable,48,4,Mixed or average,True
1000359674,Another Life,2019-07-25,2.0,TV-MA,Astronaut Niko Breckinridge (Katee Sackhoff) leads a team to look into an alien artifact in this sci-fi drama from Aaron Martin and Noreen Halpern.,43.0,,33.0,8,Generally unfavorable,42,301,Mixed or average,False
1000301598,The Bedford Diaries,2006-03-29,1.0,TV-14,"Set at a small liberal-arts college in Manhattan, The Bedford Diaries is an ensemble drama about the lives of resident and commuter students from all kinds of social and economic backgrounds and their teachers. The show specifically centers on a human behavior seminar where (the students) openly talk about their sexual lives or the lack of sexual lives and come to understand themselves and the world they live in better.",60.0,,33.0,42,Generally unfavorable,0,2,Insufficient scores,False
1000302415,Twentyfourseven,2006-12-06,1.0,Unknown,"Twentyfourseven follows a group of seven guys who want to make it big in Hollywood.  23-year-old entrepreneur Greg Carney heads up the pack which also includes an actor, a record producer, a filmmaker, a reggae singer, and a club promoter.  Together they are taking over the Hollywood party scene.",,,33.0,12,Generally unfavorable,0,1,Insufficient scores,False
1000348119,Hunters,2016-04-11,1.0,Unknown,"Baltimore FBI agent Flynn Carroll's (Nathan Phillips) search for his missing wife leads him to the classified alien Exo-Terrorism Unit (ETU) and is paired with Regan (Britne Oldford), who may be more than she seems in this sci-fi drama based on Whitley Strieber's novel Alien Hunter.",60.0,A new breed of terrorist,34.0,12,Generally unfavorable,52,41,Mixed or average,False
1000341756,We Are Men,2013-01-01,1.0,Unknown,"Carter (Chris Smith) moves into a short-term rental complex where he meets and befriends three divorced men (Kal Penn, Jerry O'Connell, and Tony Shalhoub).",30.0,,33.0,19,Generally unfavorable,28,25,Generally unfavorable,False
1000351304,Wicked City,2015-10-27,1.0,TV-14,"Set in 1982, a murder of a girl who met a man (Ed Westwick) on the Sunset Strip brings together amateur journalist Karen McClaren (Taissa Farmiga) and Los Angeles detectives Jack Roth (Jeremy Sisto) and Paco Contreras (Gabriel Luna) as they seek the killer.",42.0,"In 1982, The Sunset Strip Was Killer",33.0,30,Generally unfavorable,43,33,Mixed or average,False
1000302189,Dane Cook's Tourgasm,2006-05-07,1.0,TV-MA,Comedian Dane Cook travels with other comedian and performs at various places and indulges in adventure activity before every performance.,30.0,,33.0,9,Generally unfavorable,0,3,Insufficient scores,False
1000337683,13 Fear Is Real,2009-01-07,1.0,TV-14,"Imagine the Blair Witch Project as a reality series, and you have grasped the concept for this CW reality series from Sam Raimi. Thirteen contestants are stranded in the Louisiana bayou, and each week one contestant mysteriously 'disappears' as they are eliminated from the competition. The last one standing will win a prize of $66,666. ",,,32.0,9,Generally unfavorable,0,1,Insufficient scores,False
1000353444,Luis,2003-09-19,2.0,Unknown,"Luis is living the American dream. He's the proud owner of a Spanish Harlem donut shop and the landlord of the building it's in. But a dream is only a dream, and you've got to wake up sometime. He wakes up every day ... to a cast of characters that includes an obnoxious elderly Irish woman who lives in a rent-controlled apartment; a Chinese delivery boy who swears he was a cardiologist back in the ""Old Country"" and doesn't speak English because ""This is America – you speak Spanish""; and to TK a young African-American kid who harasses his customers by trying to sell them ""merchandise"" he found in Luis' dumpster. Luis' family doesn't help much. His ex-wife, Isabella, constantly reminds him why they got divorced, but somehow she can't get enough of him or his donuts. Their daughter, Marly, is responsible and hardworking but lives in Luis' building with her free-loading boyfriend Greg, a pretentious ""artiste"" who hopes to pay his share of the rent by selling his paintings. At least Luis has Ginger – his mint, '82 Olds Delta 88, and his trusted assistant Richie, who pines for Luis' daughter. Luis is not quite conservative, not quite liberal. He's a man who's got the world figured out – the world just doesn't know it yet. ",30.0,"It's Luis vs. the world... Watch out, world!",33.0,20,Generally unfavorable,0,0,Insufficient scores,False
1000302564,Big Shots,2007-09-27,1.0,Unknown,"Big Shots is a drama from Warner Brothers Television and ABC about four friends who are up and coming executives.James is played by Michael Vartan and is the ""moral center"" of the group. He's married to Stacey, and they've been together since freshman year in college, but their marriage is in trouble.  He just found out she was having an affair with his late boss. He relies on his ""work wife"", Katie, played by Nia Long, to keep him focused in the office.Dylan McDermott plays Duncan Collinsworth. a cosmetics CEO.  He's divorced from Lisbeth, played by Paige Turco, but things aren't completely over. Even though he still seems interested, she knows if she took him back he'd lose interest immediately.  They have a 19 year old daughter Cameron (Peyton List), who resents her father for walking out on them.Christopher Titus plays Brody, a married graduate of Harvard Business School, who spends more time trying to make his wife happy than running his business.Joshua Malina plays Karl.  He's married to Wendy, played by Amy Sloan.  They are seeing a marriage counselor, but he has a secret mistress on the side, Marla, played by Jessica Collins.  What is he going to do when Marla and Wendy become friends?More than business associates, these four men are best friends who will be there for each other no matter what.Jon Harmon Feldman of Reunion has written the pilot and will serve as Executive Producer.  Charles McDougal, who also directed the pilot for Desperate Housewives will be the director.",60.0,,33.0,44,Generally unfavorable,0,0,Insufficient scores,False
1000353446,Donny!,2015-11-01,1.0,Unknown,Former CNBC talk show host Donny Deutsch plays a fictional version of himself in the comedy series.,22.0,,32.0,10,Generally unfavorable,39,17,Generally unfavorable,False
1000357254,Notorious,2016-09-22,1.0,TV-PG,The professional and personal lives of Attorney Jake Gregorian (Daniel Sunjata) and TV news producer Julia George (Piper Perabo) are the focus of this drama series based on the real lives of criminal defense attorney Mark Geragos and cable news producer Wendy Walker.,60.0,His Cases. Her Headlines.,32.0,23,Generally unfavorable,43,46,Mixed or average,False
1000303088,Anchorwoman,2007-08-22,1.0,TV-PG,A supermodel becomes an anchorwoman for the local news station in a southern Texas town.,,,31.0,10,Generally unfavorable,62,6,Generally favorable,False
1000342161,Ghost Shark,2013-08-22,1.0,TV-14,"After a shark is killed with a grenade, it returns as a ghost that can attack people from any water source.",87.0,Don't. Get. Wet.,32.0,10,Generally unfavorable,0,2,Insufficient scores,True
1000302147,Tuesday Night Book Club,2006-06-13,1.0,Unknown,Tuesday Night Book Club follows the lives of a group of real suburban housewives who meet each Tuesday night to dish on everything in their lives from sex to spouses and more.,,,31.0,13,Generally unfavorable,0,0,Insufficient scores,False
1000348401,Aaliyah: The Princess of R&B,2014-11-15,1.0,TV-PG,"The Lifetime TV movie depicts the story of R&B singer Aaliyah (Alexandra Shipp) from her first taste of fame on ""Star Search"" to her tragic ending at the age of 22.",88.0,,32.0,7,Generally unfavorable,0,2,Insufficient scores,True
